,word,positive_count,negative_count,total
19149,한국투자공사,6,10,16
19157,고시금리,15,48,63
19160,시총상위,19,56,75
19161,셀트리온제약,11,59,70
19162,이정현,13,19,32
19163,스탠더드앤드푸어스,82,184,266
19164,증권가,24,119,143
19165,한지영,30,76,106
19166,인도량,3,16,19
19167,시가총액상위주,11,48,59
19168,에코프로,79,165,244
19169,상한가,15,44,59
19170,리노공업,13,38,51
19183,하한가,7,28,35
19184,이재명,14,36,50
19185,피습,3,13,16
19190,캠퍼스,5,11,16
19191,양극,12,27,39
19198,자율주행,6,38,44
19199,모빌리티,5,30,35
19203,일학,2,16,18
19206,레고랜드,4,29,33
19215,한동훈,12,56,68
19219,스마트,7,77,84
19222,승진,2,22,24
19227,매그니,30,61,91
19233,인재,13,22,35
19248,톱,4,23,27
19263,한눈,2,17,19
19264,모범,4,41,45
19267,특별공급,2,31,33
19270,강남권,6,18,24
19284,오피니언,10,24,34
19286,피플,13,25,38
19287,성능,7,42,49
19296,한강,10,21,31
19310,중소형주,14,32,46
19312,서학,16,57,73
19318,투자사,3,19,22
19321,분석가,20,27,47
19326,믹,10,17,27
19328,디렉,3,16,19
19329,시온,3,16,19
19338,테라,8,33,41
19351,세포,4,31,35
19360,일라이,3,23,26
19361,릴리,4,23,27
19362,이용성,32,73,105
19364,풍력,5,19,24
19370,고객사,5,22,27
19374,재생에너지,4,43,47
19379,뚝,26,63,89
19382,키운,3,20,23
19384,정보기술,7,54,61
19385,어링,10,6,16
19386,전시회,7,12,19
19395,홍콩H지수,18,67,85
19410,보답,5,10,15
19412,이소현,4,24,28
19413,무장,6,11,17
19414,하마스,20,44,64
19425,응찰금액,10,29,39
19426,채권딜러,12,19,31
19428,테마주,15,33,48
19431,다연,28,66,94
19433,마쳐,16,43,59
19434,기술주,97,363,460
19435,정규장,10,8,18
19436,청사,6,21,27
19441,사기,29,93,122
19445,행장,1,17,18
19461,이경민,16,42,58
19462,배당락,9,14,23
19467,정병묵,13,15,28
19473,다자녀,1,36,37
19477,포용,17,17,34
19487,딜링룸,39,129,168
19488,명동,13,19,32
19492,BNK투자증권,1,14,15
19497,팔자,10,70,80
19498,벤처기업,16,42,58
19501,건들,17,2,19
19505,대주단,40,40,80
19506,확약,9,29,38
19508,전자단기사채,6,13,19
19513,하상,27,46,73
19516,적금,186,232,418
19518,보이스피싱,12,19,31
19532,위험노출액,3,16,19
19533,줬,17,50,67
19534,남산,8,18,26
19538,성동구,6,32,38
19540,대주단협약,5,12,17
19546,최상목,9,51,60
19547,회관,12,36,48
19548,촬영,6,30,36
19549,김주현,18,39,57
19550,박춘섭,11,77,88
19556,지식산업센터,9,14,23
19557,신생아,78,92,170
19558,공실,16,36,52
19559,동취,4,28,32
19562,중외,2,24,26
19585,족,15,33,48
19590,서리,2,15,17
19592,증여,21,58,79
19593,상속,9,24,33
19594,등극,7,9,16
19601,샘,7,13,20
19607,노보,6,12,18
19608,디스크,4,12,16
19610,사각지대,7,12,19
19615,그룹회장,2,14,16
19616,내실,5,12,17
19629,혁신성장,2,38,40
19633,혁신기업,8,7,15
19636,반감기,16,104,120
19638,비트코인,185,913,1098
19639,코인,64,184,248
19640,암호화폐,22,49,71
19641,이더리움,42,127,169
19642,블록체인,9,38,47
19649,청소년,8,14,22
19654,이차전지,19,22,41
19663,철,6,11,17
19667,금광,5,10,15
19671,매매차익,12,27,39
19672,한국예탁결제원,5,30,35
19675,골드,3,21,24
19687,트러스트,6,14,20
19688,셰어,15,16,31
19692,파이낸셜타임스,13,20,33
19696,매니지먼트,9,28,37
19700,경제인,8,20,28
19704,컨벤션,3,12,15
19709,광주시,4,16,20
19711,시청,6,26,32
19719,지역기업,3,16,19
19721,날개,6,10,16
19723,소부,3,14,17
19736,전경,47,124,171
19738,답했,3,16,19
19741,모였,4,27,31
19743,낸드,2,13,15
19750,한미반도체,10,14,24
19751,우리기술투자,1,16,17
19752,실시간,18,49,67
19756,전략가,38,78,116
19761,리비,16,29,45
19762,비야디,2,14,16
19765,뉴욕상업거래소,37,97,134
19766,서부텍사스산원유,39,108,147
19768,홍해,6,44,50
19769,김인경,17,70,87
19770,비차익거래,2,13,15
19771,블루칩,29,108,137
19772,시가총액상위종목,24,72,96
19776,박미경,20,59,79
19778,꼼꼼히,3,18,21
19779,꼬집,8,19,27
19780,이정윤,66,203,269
19782,커버드콜,10,106,116
19783,합성ETF,34,51,85
19784,한국투자신탁운용,32,60,92
19785,액티브,137,359,496
19788,여신금융협회,6,10,16
19789,인컴,25,74,99
19794,고배,8,22,30
19796,대역폭,5,26,31
19797,디바이스,3,22,25
19804,자분,6,10,16
19806,추첨,18,47,65
19808,신청자,12,26,38
19810,누리집,6,27,33
19812,김상윤,55,108,163
19813,특파원,67,140,207
19815,메타,63,119,182
19817,제이,1,18,19
19819,최고경영자,24,101,125
19820,투자전략가,2,14,16
19826,최고투자책임자,13,29,42
19827,포트폴리오매니저,11,21,32
19829,유튜브,26,69,95
19830,월부,9,17,26
19831,다우존스산업평균지수,5,11,16
19835,불어나,9,15,24
19836,켜졌,8,11,19
19837,불어났,9,11,20
19838,타임스,10,8,18
19839,캡처,8,15,23
19844,스퀘어,31,17,48
19849,어드바이저,11,17,28
19859,끌어모으,11,8,19
19860,베이시스포인트,19,36,55
19861,산한,27,69,96
19863,세워뒀,1,18,19
19864,사모채,17,18,35
19873,저택,1,15,16
19877,아트,1,16,17
19883,캘리포니아주,7,14,21
19889,피트,6,25,31
19893,의뢰,13,10,23
19898,꼽혔,8,36,44
19904,초고,4,13,17
19914,방인권,5,16,21
19919,총통,1,31,32
19923,인사말,4,12,16
19924,사다리,10,26,36
19927,마이크,6,31,37
19928,트래,5,25,30
19929,티지,7,25,32
19930,스톡옵션,3,13,16
19933,썸,2,15,17
19938,전통시장,11,39,50
19939,소득공제,12,35,47
19941,당정,18,17,35
19947,스트레스금리,10,12,22
19948,카카오페이,7,51,58
19949,갈아타,71,406,477
19950,휴사,3,14,17
19951,카카오톡,1,16,17
19953,선보일,5,15,20
19954,대환대출,56,238,294
19955,갈아탄,1,39,40
19957,대서,5,14,19
19958,프로,16,44,60
19959,유재희,15,51,66
19962,워치,19,36,55
19968,주당순이익,41,52,93
19970,헤드셋,4,13,17
19972,자리매김,4,12,16
19973,구독,15,29,44
19974,길잡이,11,26,37
19975,라이브,16,34,50
19976,누나,8,26,34
19977,부탁,14,33,47
19979,케이뱅크,56,153,209
19980,공급계획,6,10,16
19982,중도상환수수료,12,39,51
19983,인터넷은행,25,29,54
19988,주가순자산비율,53,51,104
19990,전통자산,12,6,18
19998,전기가스업,3,15,18
19999,모집액,12,34,46
20001,게티,11,20,31
20004,한화자산운용,3,36,39
20005,순자산액,21,22,43
20015,금융정보업체,6,14,20
20017,블,3,14,17
20048,보건복지부,5,11,16
20065,전광판,7,35,42
20068,환매조건부채권,18,39,57
20070,리서치팀,10,33,43
20071,신흥지수,10,30,40
20074,서초구,18,36,54
20075,서초,11,19,30
20084,발맞춰,5,16,21
20086,툴,15,50,65
20090,선보이,11,34,45
20092,사로잡,3,13,16
20093,호평,6,19,25
20094,선보였,4,11,15
20105,적발,10,11,21
20107,뉴시스,7,15,22
20110,참석자,17,28,45
20114,투자설명회,3,12,15
20117,종로구,7,22,29
20119,강사,6,9,15
20120,과매수,4,16,20
20125,스타트업,28,93,121
20138,알트,8,30,38
20140,솔라나,3,25,28
20149,블랙록,15,65,80
20172,디파이,1,28,29
20176,토큰,7,36,43
20184,방성훈,17,21,38
20192,목돈,18,43,61
20193,세전,23,27,50
20201,제네시스,5,29,34
20213,토요타,2,15,17
20218,컨텐츠,5,18,23
20219,옅,12,18,30
20220,알테오젠,18,52,70
20223,레인보우,24,32,56
20224,로보틱스,27,61,88
20225,위메이드,3,39,42
20226,국세청,6,14,20
20228,믹스,25,8,33
20230,JYPEnt.,7,17,24
20231,최정훈,17,42,59
20233,단일물,7,17,24
20245,뱅크오브아메리카,15,29,44
20256,구현,13,22,35
20260,레버리지ETF,3,14,17
20261,상장종목,5,12,17
20264,유은실,6,11,17
20265,정기적금,7,13,20
20266,선착순,22,58,80
20268,롤러코스터,3,14,17
20280,손잡,3,12,15
20283,방배동,1,15,16
20284,역세권,12,37,49
20288,만장,19,14,33
20298,부위원장,23,37,60
20308,野,5,12,17
20312,혁신당,14,15,29
20316,체불,46,99,145
20332,중기부,11,15,26
20337,경영진,11,28,39
20339,사랑,8,34,42
20341,파킹,44,89,133
20343,휘,5,11,16
20344,마이스,7,15,22
20379,기숙사,1,23,24
20392,신용보증기금,11,24,35
20401,정부서울청사,9,19,28
20404,연방준비제도의장,12,47,59
20408,주택도시기금,14,17,31
20410,주담,2,14,16
20412,대인,5,13,18
20417,저커버그,2,20,22
20418,기부,5,10,15
20424,메타버스,19,8,27
20426,간편,12,48,60
20427,하루치,7,15,22
20428,기초지수,6,27,33
20430,토마스,19,10,29
20431,연방준비은행총재,31,35,66
20445,꺼냈,4,12,16
20446,멈춰,4,14,18
20449,이코노믹스,16,27,43
20452,직장인,11,13,24
20458,추모식,1,14,15
20462,안대,38,60,98
20464,중소벤처기업부,10,45,55
20465,중소기업정책자금,1,20,21
20468,업력,1,27,28
20470,진흥공단,5,44,49
20471,스마트공장,3,19,22
20477,입력,6,27,33
20478,약자,4,12,16
20480,챗봇,2,17,19
20491,브리핑,12,34,46
20496,재판부,5,24,29
20507,원내대표,17,9,26
20508,노진환,7,12,19
20510,신청서,11,9,20
20515,국토부,21,21,42
20524,이명철,14,23,37
20533,국민연금기금,9,8,17
20548,관리비,11,6,17
20549,들어선다,5,13,18
20552,카페,5,23,28
20553,체육,4,15,19
20556,노원구,12,15,27
20565,쾌적,7,34,41
20566,복무,8,7,15
20567,장병,11,8,19
20568,늘린다,6,21,27
20571,상담사,16,3,19
20572,상담,17,53,70
20586,반도체주,13,74,87
20589,노토,1,15,16
20600,의대,16,38,54
20601,세일즈,5,12,17
20602,탄소,5,45,50
20608,시범,14,9,23
20616,저탄소,7,15,22
20618,온실가스,1,17,18
20622,김영환,3,19,22
20625,양육비,3,24,27
20630,회견,5,17,22
20637,퓨처,9,40,49
20641,쑥,8,26,34
20645,챗,5,30,35
20647,팹리스,6,12,18
20648,디자인,4,25,29
20656,대표지수,5,24,29
20660,리플,3,38,41
20661,랩스,4,12,16
20663,약식,4,12,16
20664,한국인,9,6,15
20665,그레이,9,42,51
20666,스케일,16,55,71
20672,워크,14,7,21
20680,케이카,32,7,39
20684,르노,2,15,17
20687,클래스,9,36,45
20696,콜차입,12,15,27
20697,박종화,6,20,26
20714,특공,1,25,26
20727,국토연구원,7,9,16
20728,전셋값,16,43,59
20731,가점,12,7,19
20733,연면적,6,19,25
20734,양육,6,24,30
20744,전미고용보고서,1,14,15
20764,용인시,10,12,22
20765,토론회,27,75,102
20769,한덕수,9,8,17
20772,송,13,11,24
20775,중처,5,10,15
20780,우정사업본부,21,18,39
20781,우체국,11,7,18
20782,사업단,11,8,19
20788,국토교통부,32,55,87
20792,엔데,6,9,15
20793,거래액,10,30,40
20798,판매자,13,15,28
20806,박스,3,30,33
20810,공간,37,109,146
20813,달러채,1,25,26
20818,크리스,8,24,32
20819,라킨,2,14,16
20824,단말기,5,20,25
20827,오영주,4,19,23
20828,신천,1,14,15
20842,배당기준일,15,22,37
20844,제조업체인,4,11,15
20857,신일,1,16,17
20858,방배,1,32,33
20860,공사현장,5,19,24
20863,시행사,23,77,100
20877,감정가,6,13,19
20884,하도급,11,12,23
20895,머티,5,11,16
20896,대어,8,11,19
20902,탈환,6,15,21
20906,부문장,3,13,16
20916,제안서,2,13,15
20918,컬리,3,24,27
20924,존스,6,16,22
20929,전미경제학회,1,15,16
20951,규준,2,19,21
20961,보증서,9,26,35
20965,서민금융진흥원,4,16,20
20969,조회,16,93,109
20980,마중물,7,12,19
20981,재테크,20,23,43
20983,키움투자자산운용,11,8,19
21009,분양대금,10,7,17
21013,앞세워,5,14,19
21017,듀얼,4,11,15
21019,모빌아이,1,14,15
21021,던졌,5,10,15
21023,강의,5,20,25
21028,미래가치,7,22,29
21032,부동산업,16,23,39
21035,아멕스,2,14,16
21052,가성비,15,7,22
21056,피트니스센터,1,17,18
21094,개당,2,14,16
21110,구미,2,16,18
21119,사과,10,65,75
21122,통신업,3,13,16
21123,부추길,3,18,21
21130,틱톡,2,13,15
21132,맥도날드,9,14,23
21137,주주가치,21,16,37
21148,레이,3,20,23
21159,문정희,2,13,15
21160,순매수우위,5,15,20
21163,우리종금,1,15,16
21173,코스피200지수,3,14,17
21200,메리,4,17,21
21231,곧장,4,11,15
21239,자치구,8,10,18
21244,험난,5,12,17
21248,스테이트,20,68,88
21249,디센트,6,10,16
21250,조감도,8,13,21
21251,타운,11,31,42
21254,타입,23,41,64
21255,발길,2,14,16
21258,상업시설,10,14,24
21259,복합단지,4,15,19
21266,옆,3,22,25
21267,갖췄,12,21,33
21276,정액제,4,33,37
21277,견본주택,12,46,58
21282,전용상품,3,13,16
21297,픽사,7,20,27
21299,타깃,9,9,18
21303,노하우,10,22,32
21317,라이프스타일,4,15,19
21319,입주민,14,52,66
21320,만족도,11,12,23
21332,주거환경,7,21,28
21333,숲,9,23,32
21336,청약통장,44,67,111
21341,승소,3,20,23
21348,매출원가율,2,14,16
21374,익명,3,15,18
21376,주택수,4,26,30
21377,수원시,6,17,23
21379,신도시,18,28,46
21380,빌라,2,27,29
21381,공인중개업소,7,12,19
21386,판교,5,16,21
21404,특별대출,5,13,18
21405,경영난,9,16,25
21420,눈덩이,7,13,20
21421,크리스토퍼,20,47,67
21434,벅스,7,27,34
21439,원스톱,9,36,45
21440,갈아탈,10,108,118
21456,수분,7,12,19
21464,與,15,21,36
21470,미술,1,22,23
21482,파격,6,14,20
21483,여정,4,35,39
21490,팩트셋,10,12,22
21512,핀,3,29,32
21514,핀다,25,72,97
21517,공동대표,7,15,22
21519,핀다는,5,19,24
21520,공인중개사,5,17,22
21524,원은,5,11,16
21529,정책위,23,21,44
21539,송주,14,32,46
21549,읽힌다,6,12,18
21556,비경쟁인수,15,13,28
21572,회원사,4,21,25
21577,내수주,11,6,17
21578,진정세,7,9,16
21596,연회비,13,5,18
21599,카드결제,6,10,16
21604,박순엽,22,21,43
21606,전동,1,27,28
21611,대중화,4,17,21
21614,뭉칫돈,11,15,26
21618,인기몰이,9,7,16
21620,전환사채,9,43,52
21626,넥스트,9,13,22
21633,니어,13,4,17
21636,신율,1,57,58
21645,이혜,1,21,22
21646,합니다,3,13,16
21651,민진,1,14,15
21664,실태,11,18,29
21681,생활권,20,15,35
21684,출퇴근,7,11,18
21704,증권시장,3,12,15
21713,골,6,11,17
21747,처벌,20,24,44
21766,브로드컴,7,22,29
21772,고령자,2,32,34
21773,공공분양,1,14,15
21776,전용면적,32,48,80
21777,청라,17,4,21
21791,전시관,6,10,16
21798,쪼그라들,4,13,17
21800,낙찰가율,16,20,36
21801,임의경매,6,18,24
21804,옥션,10,17,27
21808,광장,4,17,21
21809,집합건물,4,14,18
21812,어반,2,17,19
21813,집주인,1,29,30
21831,투데이,11,15,26
21832,은평구,8,11,19
21833,사회적경제,1,51,52
21834,관내,9,19,28
21837,구청,12,22,34
21844,청장,8,13,21
21848,응답기업,10,7,17
21873,포레,1,27,28
21875,데시,2,14,16
21876,앙,1,15,16
21888,행동주의,12,46,58
21890,동체,4,14,18
21896,AI칩,8,16,24
21905,애플리케이션,7,15,22
21942,현장검사,3,12,15
21957,한숨,6,15,21
21958,1기신도시,7,9,16
21979,상환금액,2,17,19
21980,부동산정보,6,22,28
21987,아낄,2,13,15
21990,미셸,4,11,15
21993,콘퍼런스,5,25,30
21997,월러,43,84,127
22024,아람코,8,11,19
22025,미즈호,5,19,24
22031,준공후미분양,8,7,15
22036,동선,4,12,16
22041,경보,5,10,15
22043,초전도체,8,9,17
22044,개장후,5,11,16
22046,신성델타테크,17,20,37
22049,위탁매매,8,7,15
22053,불공정거래,7,13,20
22080,농식품부,1,14,15
22090,농업인,11,8,19
22106,몸값,5,10,15
22117,관영,8,14,22
22124,선보인,8,18,26
22138,판사,4,27,31
22140,항소심,4,12,16
22144,통장,93,75,168
22145,SBI저축은행,2,13,15
22147,OK저축은행,4,13,17
22152,입출금,13,25,38
22158,입점,10,27,37
22161,산연,11,11,22
22180,주택청약,5,24,29
22185,접속,7,17,24
22193,성남시,12,12,24
22204,엔화값,6,33,39
22205,원화값,4,26,30
22221,우에다,9,93,102
22222,가즈오,9,78,87
22243,인텔리전스,3,18,21
22253,축구,4,18,22
22261,패밀리,7,10,17
22285,업소,9,6,15
22292,조합원,21,36,57
22296,서강대,1,16,17
22299,베어링자산운용,2,14,16
22306,핑크,3,21,24
22322,온의,2,14,16
22324,좁혔,4,13,17
22330,교통망,7,15,22
22346,충청,9,11,20
22350,고양,9,8,17
22351,성남,6,11,17
22353,동탄,6,27,33
22356,캐슬,6,13,19
22372,이지스자산운용,19,21,40
22373,열린다,4,11,15
22391,소셜미디어,12,20,32
22397,사익,2,16,18
22400,동료,10,10,20
22415,부행장,6,11,17
22430,도보,9,19,28
22447,도서관,7,25,32
22458,남향,5,13,18
22460,판상,5,11,16
22464,놀이터,4,22,26
22465,스테이션,2,19,21
22466,골프,15,46,61
22467,연습장,5,23,28
22469,래피얼,3,16,19
22474,환승,13,18,31
22487,환노출,6,19,25
22490,방문객,7,9,16
22492,영통역,6,15,21
22493,자이,21,28,49
22495,영통,5,21,26
22504,발코니확장,7,12,19
22516,안전진단,10,5,15
22542,소각,17,11,28
22571,중대재해,15,8,23
22584,지사,4,21,25
22594,사직서,11,6,17
22605,제트블루,8,11,19
22611,플러그,1,17,18
22620,샐러드,11,11,22
22640,특별자금,6,25,31
22644,책임자,18,40,58
22645,세계경제포럼,2,16,18
22646,다보스,1,14,15
22656,거버넌스,4,26,30
22735,당첨,17,82,99
22740,롯데마트,6,12,18
22748,더리,3,12,15
22753,제이미,1,20,21
22754,다이먼,1,42,43
22760,키오스크,4,12,16
22761,하이엔드,7,23,30
22773,다방,1,19,20
22775,플레이스,3,22,25
22776,파트너사,12,9,21
22782,우스,19,4,23
22797,에이피,9,6,15
22804,개인정보,4,14,18
22808,인도분,5,35,40
22809,선물거래소,3,15,18
22815,서도,6,16,22
22833,회의실,6,13,19
22841,조윤제,4,11,15
22842,서영경,3,18,21
22846,중소협력사,1,20,21
22848,영입,8,15,23
22849,뷰티,3,47,50
22867,본관,8,10,18
22873,밀렸,7,14,21
22875,고용부,7,14,21
22880,중소기업중앙회,4,23,27
22881,인력난,5,10,15
22899,실거주,10,21,31
22924,노원,9,11,20
22925,도봉,6,15,21
22926,강북구,8,10,18
22945,사견,9,8,17
22948,응모,2,32,34
22949,장학금,3,44,47
22953,중위소득,2,21,23
22964,클렌징,1,15,16
22972,환경부,12,11,23
22982,티스,1,16,17
23000,주당배당금,11,6,17
23004,잿,6,9,15
23029,온누리상품권,6,23,29
23032,바우처,10,10,20
23034,재외,2,13,15
23054,지배주주순이익,4,14,18
23055,자기자본이익률,14,17,31
23056,상품권,7,36,43
23057,증정,10,22,32
23060,혜신,13,14,27
23066,체납,4,11,15
23067,자정,6,11,17
23078,남도,3,14,17
23091,티어,12,7,19
23108,트인,4,20,24
23115,앞장서,6,11,17
23126,셰어스,15,22,37
23127,피델,4,16,20
23128,리티,4,18,22
23129,아크,2,14,16
23134,캐시,2,13,15
23151,페트라,1,14,15
23152,헤드,3,13,16
23171,대사,2,13,15
23176,블록딜,2,24,26
23177,인베스트먼트,25,39,64
23183,이사장,10,51,61
23230,꽁꽁,4,11,15
23231,원주,14,51,65
23263,사칭,21,7,28
23272,군인,3,15,18
23277,끈적,21,17,38
23309,허츠,1,19,20
23311,루시드,7,13,20
23312,니콜라,2,18,20
23326,집중투자,5,17,22
23336,넷플릭스,9,54,63
23364,보행,5,10,15
23365,강서구,8,11,19
23366,마곡,19,23,42
23386,현대생명,10,7,17
23392,당정협의회,13,6,19
23393,평점,8,9,17
23395,뒷걸음질,5,11,16
23405,리볼빙,51,39,90
23421,덱스,1,16,17
23422,이크레더블,2,18,20
23432,대파,1,14,15
23468,성수품,2,15,17
23493,불완전판매,13,41,54
23496,문책,1,18,19
23510,춘투,5,32,37
23511,노사,7,28,35
23548,빚내,11,4,15
23557,박성효,1,15,16
23566,코픽스,62,103,165
23575,행고,2,14,16
23577,체크카드,21,54,75
23580,구독료,1,22,23
23588,대기성자금,8,12,20
23591,한영,4,14,18
23601,수출주,7,19,26
23612,뱅,47,26,73
23613,초과이익,2,13,15
23629,유나이티드,1,22,23
23647,튀르,24,10,34
23666,아우디,23,18,41
23669,잔존가치,22,3,25
23673,김석환,15,61,76
23676,구입자금,7,8,15
23679,도봉구,4,15,19
23681,용산구,12,8,20
23688,김경은,4,15,19
23703,클러스터,6,19,25
23707,공천,17,24,41
23716,유정,4,12,16
23743,계양,12,3,15
23761,징계,3,26,29
23771,사단,5,18,23
23778,국금센터,8,23,31
23789,이승환,4,11,15
23823,지폐,2,21,23
23830,코프,40,17,57
23837,수법,6,10,16
23850,악용,10,10,20
23859,논산,1,22,23
23860,투시도,3,20,23
23873,평면,4,20,24
23884,지제역,1,34,35
23885,밸리,12,30,42
23893,현관,4,12,16
23894,주방,5,12,17
23895,드레스룸,6,11,17
23899,수영장,5,15,20
23902,종로,2,14,16
23916,판매사,17,41,58
23917,파생결합증권,3,20,23
23926,강동,6,11,17
23927,외지인,2,14,16
23931,강동구,4,13,17
23941,관악구,3,14,17
23947,촌,12,8,20
23964,성적표,7,13,20
23965,코람코,12,17,29
23976,일렉트론,5,28,33
23989,김포,8,33,41
24014,캐피털사,3,22,25
24090,플라자,2,13,15
24096,부천,4,20,24
24098,모임,5,11,16
24115,리스크오프,1,15,16
24122,독서실,5,12,17
24147,트윈,4,11,15
24167,삼성액티브자산운용,7,11,18
24179,춘계,3,25,28
24199,경제장관회의,14,5,19
24215,경품,7,24,31
24217,방한,4,12,16
24242,김소영,14,24,38
24248,노란,5,28,33
24249,우산,5,29,34
24251,리뉴얼,1,14,15
24258,세무사,7,9,16
24281,김승현,4,16,20
24284,나눔,3,22,25
24294,신상품,6,22,28
24343,지역구,3,12,15
24347,마포,4,11,15
24353,살아났,7,12,19
24383,디폴트옵션,27,22,49
24408,의정부,6,10,16
24544,기본형,1,15,16
24545,건축비,1,20,21
24574,기계업종,5,10,15
24575,상환권,9,12,21
24630,행인,5,10,15
24635,녹색산업,14,3,17
24644,제주도,3,14,17
24661,도강,6,9,15
24672,우대형,11,7,18
24693,러셀지수,8,9,17
24727,사금융,31,4,35
24742,시흥,1,21,22
24746,상인,7,35,42
24779,일렉트릭,3,13,16
24794,가맹,4,11,15
24797,샵,20,10,30
24809,푸르지오,10,22,32
24824,경기민감주,6,12,18
24832,미화,1,30,31
24833,컨퍼런스콜,12,10,22
24856,업무계획,11,5,16
24863,콘퍼런스보드,4,15,19
24871,청정,4,12,16
24881,아기,1,14,15
24885,유급,3,13,16
24913,청구권,3,13,16
24914,상장예비심사,12,5,17
24939,시추기,1,17,18
24957,유니콘,8,10,18
24967,음악,5,11,16
24975,전공,18,27,45
25048,갈아치우,5,20,25
25122,메이플,10,16,26
25129,기조연설,3,24,27
25133,김치프리미엄,3,24,27
25144,프랭클린,2,13,15
25173,청구자,11,7,18
25186,트립,8,13,21
25210,여행객,9,7,16
25292,스즈키,8,12,20
25293,슌이치,6,11,17
25353,파나소닉,1,15,16
25365,차종,11,11,22
25412,녹지,5,11,16
25481,격인,6,15,21
25483,굴스비,27,7,34
25492,트래블,21,48,69
25522,안산,1,17,18
25587,레스티,6,19,25
25605,미상환,6,9,15
25628,중징계,1,15,16
25647,수요조사,8,7,15
25654,서천군,1,14,15
25694,우에,2,21,23
25719,허위,13,5,18
25797,까다롭,8,8,16
25936,아산,6,9,15
25943,법무법인,9,6,15
25951,안동,1,33,34
25967,적립식,9,13,22
25995,구독자,2,13,15
26004,만좌,15,7,22
26008,레인지장,3,13,16
26014,증권감독관리위원회,9,6,15
26019,손상화폐,4,16,20
26061,드레,8,7,15
26069,김호영,12,10,22
26076,페이즈,7,17,24
26084,촉매제,13,11,24
26105,깜짝실적,8,7,15
26115,면담,4,11,15
26126,땅값,3,20,23
26175,급전,16,16,32
26184,대한토지신탁,1,15,16
26235,브리지론,11,19,30
26276,메자닌,16,3,19
26315,양천구,16,11,27
26316,목동,20,4,24
26334,엠마,1,19,20
26335,스톤,3,20,23
26409,춘,11,6,17
26504,스팸,1,15,16
26593,리워드,10,11,21
26602,해링턴,1,18,19
26618,철도망,7,11,18
26677,군부대,1,14,15
26679,부천시,2,14,16
26788,스위트,8,14,22
26911,현역,8,8,16
26981,소프트뱅크,9,13,22
27013,안정기,5,28,33
27092,어르신,2,22,24
27094,용적률,3,13,16
27119,재형저축,3,23,26
27167,환금성,7,9,16
27183,더샵,10,10,20
27218,우수기업,16,5,21
27318,봇,1,15,16
27344,환급액,2,17,19
27391,항변권,1,14,15
27397,오스탄,14,5,19
27411,선도거래,2,13,15
27490,투쟁,3,12,15
27528,응원,2,15,17
27550,녹색채권,15,32,47
27572,배당가능이익,3,18,21
27581,알고리즘,7,9,16
27605,학술대회,4,25,29
27663,켄달,26,8,34
27664,제이알,1,22,23
27666,거시경제금융회의,1,20,21
27680,수도권광역급행철도,7,8,15
27710,베일리,6,9,15
27796,테무,2,15,17
27925,마운트,1,14,15
28044,행정처분,8,7,15
28106,시그,8,8,16
28125,센텀,17,2,19
28147,배당액,4,12,16
28162,말라티아,19,1,20
28238,대리,8,7,15
28247,대부업,20,6,26
28263,개발자,3,23,26
28351,광명시,11,17,28
28362,구로구,12,4,16
28367,콘셉트,4,13,17
28381,복지부,15,2,17
28383,비급여,14,1,15
28529,플러스알파,20,1,21
28641,밋,14,3,17
28642,에디션,16,6,22
28724,놀자,2,32,34
28756,레이어,7,21,28
28774,후드,9,18,27
28781,번스타인,3,13,16
28883,반포,25,12,37
28933,황건일,15,1,16
28943,신승철,14,1,15
28959,여행지,24,1,25
28971,획정,8,8,16
28980,넷마블,35,2,37
29066,우치다,10,6,16
29256,링커,20,1,21
29290,국산차,15,7,22
29450,매니페스토,16,1,17
29486,개막전,7,8,15
29547,마사토,7,8,15
29548,재무관,7,17,24
29613,스모,2,30,32
29614,아제,4,30,34
29672,리프트,17,1,18
29677,공제금,8,8,16
29825,럭셔리,2,24,26
29885,마이크로컴퓨터,9,25,34
29898,마이크론테크놀로지,2,13,15
29987,사운드,12,6,18
29988,하운드,10,5,15
30040,전공의,19,20,39
30105,젠슨,8,32,40
30314,청약저축,13,2,15
30660,실버타운,4,26,30
30664,백운호수,9,13,22
30671,간호사,3,13,16
30952,이지호,17,1,18
31212,경매신청,9,18,27
31499,그라운드,2,14,16
31851,면액,1,14,15
31894,보통예금,1,21,22
31917,덴티움,1,23,24
32373,제철,1,22,23
32600,배상안,1,27,28
32987,주식분할,1,20,21
33020,투게더,1,14,15
33192,화양,1,15,16
33906,큐리,1,25,26
34056,트루스,7,13,20
34181,옥스,1,24,25
34244,모셔,1,20,21
34421,상업지,1,16,17
34577,크리스피,1,17,18
34654,애플페이,1,24,25
34985,CR리츠,14,1,15
