words,count_up,count_down,total,polarity_score
떨치/VV,11.0,7.0,18.0,2.176127994613406
올레/NNG,139.0,84.0,223.0,2.2915287216004803
중요도/NNG,35.0,27.0,62.0,1.795122419798937
수출/NNG;양호/NNG,21.0,8.0,29.0,3.635122900092848
타이밍/NNG,154.0,137.0,291.0,1.5566463027161586
후임/NNG,13.0,9.0,22.0,2.0002792677759587
채로/NNG,12.0,6.0,18.0,2.769617447689789
적수/NNG,50.0,34.0,84.0,2.0364834174189625
우선/NNG,49.0,25.0,74.0,2.714225098735993
헐값/NNG,13.0,4.0,17.0,4.500628352495907
통화/NNG;강세/NNG,31.0,25.0,56.0,1.717162817567669
리스크온/NNG,14.0,6.0,20.0,3.231220355638087
양호/NNG;성장/NNG,19.0,20.0,39.0,1.3155682876526495
평균값/NNG,26.0,24.0,50.0,1.5002094508319692
시범/NNG,35.0,13.0,48.0,3.728331179582408
은행/NNG;자본/NNG;확충/NNG,19.0,15.0,34.0,1.7540910502035332
공급계약/NNG,20.0,18.0,38.0,1.5386763598276605
유암/NNG,21.0,3.0,24.0,9.693661066914263
원자재/NNG;상승/NNG,9.0,8.0,17.0,1.5579098143255063
가성비/NNG,16.0,7.0,23.0,3.1652770830740447
그러/NNG,222.0,226.0,448.0,1.3602988349272858
경과물/NNG,18.0,19.0,37.0,1.3119240541688475
수요층/NNG,11.0,9.0,20.0,1.6925439958104267
물가/NNG;상승률/NNG;하락/NNG,19.0,20.0,39.0,1.3155682876526495
경기/NNG;긍정적/VAX,20.0,17.0,37.0,1.62918673393517
비우량/NNG,307.0,292.0,599.0,1.4559461582889817
모디/NNG,56.0,13.0,69.0,5.965329887331853
재정/NNG;흑자/NNG,11.0,8.0,19.0,1.90411199528673
시중/NNG;금리/NNG;상승/NNG,18.0,17.0,35.0,1.4662680605416532
안정/NNG;부정적/VAX;안정/NNG,18.0,13.0,31.0,1.9174274637852387
등급업체/NNG,39.0,32.0,71.0,1.6877356321859651
빈일자리/NNG,14.0,9.0,23.0,2.1541469037587246
입출/NNG,24.0,21.0,45.0,1.582638541537022
평탄/NNG,19.0,13.0,32.0,2.023951211773307
재무구조/NNG;저하/NNG,11.0,6.0,17.0,2.53881599371564
수출업체/NNG,84.0,78.0,162.0,1.4913324718329635
발전사/NNG,10.0,7.0,17.0,1.9782981769212777
국채입찰/NNG;부진/NNG,13.0,6.0,19.0,3.0004189016639384
후광효과/NNG,9.0,8.0,17.0,1.5579098143255063
공개매수/NNG,23.0,1.0,24.0,31.85060064843257
갤러리/NNG,36.0,23.0,59.0,2.1675266981920087
국고채/NNG;수급/NNG;호조/NNG,12.0,10.0,22.0,1.6617704686138732
성장/NNG;전망/NNG;하향/NNG,12.0,9.0,21.0,1.8464116317931925
경기/NNG;모멘텀/NNG;약화/NNG,17.0,17.0,34.0,1.3848087238448945
수주산업/NNG,48.0,37.0,85.0,1.796508614717701
부동산/NNG;거품/NNG,10.0,10.0,20.0,1.3848087238448943
모기지/NNG,499.0,474.0,973.0,1.4578471586468404
순유입액/NNG,14.0,12.0,26.0,1.6156101778190435
일정금액/NNG,13.0,7.0,20.0,2.571787629997661
현금창출력/NNG,72.0,53.0,125.0,1.8812495871100454
추계/NNG,17.0,15.0,32.0,1.569449887024214
원화/NNG;절하/NNG,13.0,9.0,22.0,2.0002792677759587
만기월/NNG,13.0,10.0,23.0,1.8002513409983627
환경부/NNG,15.0,12.0,27.0,1.7310109048061182
당분간/MAG;수요측면/NNG;물가/NNG;상승/NNG;압력/NNG,10.0,7.0,17.0,1.9782981769212777
필자/NNG,31.0,22.0,53.0,1.9513213835996241
부정적/VAX;안정/NNG,14.0,11.0,25.0,1.7624838303480475
쿼터/NNG,20.0,13.0,33.0,2.130474959761376
데스/NNG,20.0,13.0,33.0,2.130474959761376
분해/NNG,40.0,38.0,78.0,1.4576933935209415
알려졌으며/VV,10.0,7.0,17.0,1.9782981769212777
버스트/NNG,9.0,9.0,18.0,1.3848087238448945
부채비율/NNG;개선/NNG,10.0,7.0,17.0,1.9782981769212777
사법/NNG,24.0,25.0,49.0,1.3294163748910985
스왑베이시스/NNG;확대/NNG,11.0,7.0,18.0,2.176127994613406
금리/NNG;인하/NNG;지지/NNG,14.0,12.0,26.0,1.6156101778190435
금고/NNG,99.0,100.0,199.0,1.3709606366064455
평형/NNG,12.0,9.0,21.0,1.8464116317931925
선성/NNG,175.0,68.0,243.0,3.5638459804831846
금리/NNG;하락/NNG;되돌/VV,14.0,7.0,21.0,2.7696174476897886
싸늘/NNG,14.0,9.0,23.0,2.1541469037587246
복무/NNG,9.0,8.0,17.0,1.5579098143255063
신용공여액/NNG,12.0,10.0,22.0,1.6617704686138732
정권/NNG,198.0,168.0,366.0,1.6320959959600543
가깝/VV,11.0,9.0,20.0,1.6925439958104267
유가/NNG;원자재/NNG;가격/NNG;상승/NNG,12.0,11.0,23.0,1.5107004260126122
기업집단/NNG,12.0,12.0,24.0,1.3848087238448945
건설기업/NNG,20.0,8.0,28.0,3.462021809612236
약점/NNG,19.0,14.0,33.0,1.8793832680752138
재보험/NNG,22.0,2.0,24.0,15.23289596229384
인플레이션/NNG;압력/NNG;완화/NNG,11.0,10.0,21.0,1.523289596229384
항셍/NNG,22.0,23.0,45.0,1.3245996488951166
aa+등급/NNG,23.0,20.0,43.0,1.5925300324216285
경기/NNG;지표/NNG;개선/NNG,17.0,12.0,29.0,1.9618123587802672
합의안/NNG,35.0,30.0,65.0,1.6156101778190437
취약성지수/NNG,17.0,6.0,23.0,3.9236247175605343
상업/NNG,282.0,247.0,529.0,1.5810366806650211
경쟁강도/NNG,16.0,16.0,32.0,1.3848087238448945
우체국/NNG,11.0,7.0,18.0,2.176127994613406
차익거래/NNG,67.0,62.0,129.0,1.4964868467356116
산연/NNG,15.0,11.0,26.0,1.8883755325157654
부정적/VAX;안정/NNG;하향/NNG,13.0,9.0,22.0,2.0002792677759587
주석/NNG,49.0,36.0,85.0,1.884878540788884
시추/NNG,44.0,32.0,76.0,1.90411199528673
저평가/NNG;해소/NNG,11.0,10.0,21.0,1.523289596229384
연고점/NNG,41.0,37.0,78.0,1.5345177750713694
세계/NNG;경제/NNG;완만/NNG;회복/NNG,18.0,17.0,35.0,1.4662680605416532
현대/NNG,222.0,236.0,458.0,1.302659053786299
모스/NNG,77.0,74.0,151.0,1.4409496180548225
속한/VV,46.0,40.0,86.0,1.5925300324216285
자본이득/NNG,50.0,41.0,91.0,1.688791126640115
증자/NNG,30.0,27.0,57.0,1.5386763598276605
파업/NNG,49.0,49.0,98.0,1.3848087238448943
중흥/NNG,12.0,9.0,21.0,1.8464116317931925
펀더멘털/NNG;둔화/NNG,10.0,9.0,19.0,1.5386763598276605
실수요/NNG,34.0,30.0,64.0,1.569449887024214
벌금/NNG,41.0,17.0,58.0,3.3398328045670986
푸르/VA,15.0,15.0,30.0,1.3848087238448945
소비/NNG;줄/VV,13.0,12.0,25.0,1.5002094508319692
국책은행/NNG,66.0,30.0,96.0,3.0465791924587684
소비재/NNG,208.0,153.0,361.0,1.8826157814361966
pbr/NNG,370.0,282.0,652.0,1.8169476163922376
소득/NNG;감소/NNG,10.0,8.0,18.0,1.731010904806118
명칭/NNG,12.0,11.0,23.0,1.5107004260126122
정책과제/NNG,12.0,8.0,20.0,2.0772130857673416
민간/NNG;소비/NNG;개선/NNG,15.0,6.0,21.0,3.4620218096122364
잉여금/NNG,42.0,21.0,63.0,2.769617447689789
투자/NNG;활성화/NNG,15.0,12.0,27.0,1.7310109048061182
원년/NNG,14.0,10.0,24.0,1.938732213382852
보험약관/NNG,10.0,9.0,19.0,1.5386763598276605
존중/NNG,18.0,12.0,30.0,2.0772130857673416
이중침체/NNG,60.0,61.0,121.0,1.3621069414867815
금리연동/NNG,11.0,7.0,18.0,2.176127994613406
경제/NNG;긍정적/VAX,30.0,25.0,55.0,1.6617704686138732
위금/NNG,38.0,17.0,55.0,3.095454794476823
금리/NNG;하락/NNG;제한/NNG,25.0,26.0,51.0,1.33154684985086
손익/NNG,263.0,170.0,433.0,2.1423805551247486
농민/NNG,20.0,7.0,27.0,3.9565963538425555
대외/NNG;여건/NNG;개선/NNG,14.0,13.0,27.0,1.4913324718329632
오프닝/NNG,18.0,11.0,29.0,2.2660506390189186
생보사/NNG,161.0,90.0,251.0,2.4772689393225336
테일/NNG,31.0,28.0,59.0,1.5331810871139901
유통물/NNG,12.0,7.0,19.0,2.3739578123055334
혼합형/NNG,356.0,311.0,667.0,1.585182976491262
공시일/NNG,28.0,23.0,51.0,1.6858540985937844
고변동성/NNG,17.0,14.0,31.0,1.681553450383086
스리/NNG,26.0,17.0,43.0,2.117942754115721
보험부채/NNG,13.0,11.0,24.0,1.63659212818033
분할매수/NNG,25.0,22.0,47.0,1.573646277096471
믹스/NNG,40.0,22.0,62.0,2.5178340433543536
예시/NNG,23.0,21.0,44.0,1.5166952689729798
경기/NNG;하방/NNG;위험/NNG,28.0,27.0,55.0,1.4360979358391497
전망/NNG;부진/NNG,13.0,9.0,22.0,2.0002792677759587
금리/NNG;인하/NNG;미루/VV,12.0,9.0,21.0,1.8464116317931925
간다/VV,25.0,18.0,43.0,1.9233454497845754
채무비율/NNG,10.0,9.0,19.0,1.5386763598276605
수주/NNG;부진/NNG,14.0,9.0,23.0,2.1541469037587246
개선/NNG;효과/NNG,28.0,28.0,56.0,1.3848087238448943
프로퍼티/NNG,17.0,9.0,26.0,2.6157498117070226
위험/NNG;없/VA;않/VX,9.0,8.0,17.0,1.5579098143255063
변동계수/NNG,10.0,8.0,18.0,1.731010904806118
위탁매매/NNG,9.0,8.0,17.0,1.5579098143255063
특정금전신탁/NNG,15.0,9.0,24.0,2.3080145397414906
부패/NNG,31.0,28.0,59.0,1.5331810871139901
미/NNG;국채/NNG;금리/NNG;급등/NNG,11.0,7.0,18.0,2.176127994613406
명목/NNG,434.0,450.0,884.0,1.3355710803304095
줄어든다는/VV,11.0,10.0,21.0,1.523289596229384
투자여력/NNG,13.0,5.0,18.0,3.6005026819967254
새로이/MAG,14.0,13.0,27.0,1.4913324718329632
연회비/NNG,13.0,5.0,18.0,3.6005026819967254
금리/NNG;부담/NNG;완화/NNG,10.0,7.0,17.0,1.9782981769212777
대손비용/NNG,44.0,40.0,84.0,1.523289596229384
파워/NNG,136.0,119.0,255.0,1.5826385415370223
굳이/MAG,64.0,57.0,121.0,1.5548729530890044
총괄/NNG,247.0,167.0,414.0,2.048190148441251
유망섹터/NNG,12.0,6.0,18.0,2.769617447689789
역설/NNG,37.0,34.0,71.0,1.5069977288900323
총합계/NNG,26.0,20.0,46.0,1.8002513409983627
다다를/VV,14.0,10.0,24.0,1.938732213382852
적순/NNG,483.0,457.0,940.0,1.4635943405187837
세밀/NNG,14.0,12.0,26.0,1.6156101778190435
국채선물/NNG;가격/NNG;상승/NNG,10.0,8.0,18.0,1.731010904806118
bw/NNG,60.0,54.0,114.0,1.5386763598276605
대여금/NNG,20.0,16.0,36.0,1.731010904806118
베이비스텝/NNG,11.0,6.0,17.0,2.53881599371564
예상/NNG;높/VA,37.0,36.0,73.0,1.423275632840586
경쟁입찰/NNG,74.0,66.0,140.0,1.5526643267351847
비수기/NNG,46.0,33.0,79.0,1.930339433238338
공급자/NNG,11.0,11.0,22.0,1.3848087238448947
자본주의/NNG,15.0,9.0,24.0,2.3080145397414906
초장기물/NNG,127.0,81.0,208.0,2.17124330775681
경기/NNG;개선/NNG,66.0,68.0,134.0,1.3440790554965154
견지/NNG,43.0,40.0,83.0,1.4886693781332614
일반은행/NNG,171.0,124.0,295.0,1.9096959014312658
관전/NNG,47.0,45.0,92.0,1.4463557782380008
함정/NNG,17.0,10.0,27.0,2.3541748305363206
유의미/NNG,33.0,18.0,51.0,2.5388159937156396
운송/NNG,448.0,352.0,800.0,1.7624838303480475
표준편차/NNG,50.0,32.0,82.0,2.1637636310076473
경기/NNG;방어/NNG,10.0,8.0,18.0,1.731010904806118
조각/NNG,22.0,3.0,25.0,10.15526397486256
ff/NNG;금리선물/NNG;시장/NNG;금리/NNG;인하/NNG,14.0,12.0,26.0,1.6156101778190435
지도부/NNG,18.0,19.0,37.0,1.3119240541688475
외국인지분율/NNG,26.0,8.0,34.0,4.500628352495907
토목/NNG,22.0,19.0,41.0,1.603462732873036
신산업/NNG,47.0,16.0,63.0,4.067875626294377
온도/NNG,9.0,8.0,17.0,1.5579098143255063
일드스프레드/NNG,26.0,16.0,42.0,2.2503141762479535
채권시장/NNG;약세/NNG,118.0,82.0,200.0,1.992773529435336
금리/NNG;스프레드/NNG;부담/NNG,33.0,3.0,36.0,15.23289596229384
변동성/NNG;축소/NNG,18.0,15.0,33.0,1.6617704686138737
최종재/NNG,14.0,13.0,27.0,1.4913324718329632
재할인율/NNG,9.0,8.0,17.0,1.5579098143255063
단과/NNG,15.0,11.0,26.0,1.8883755325157654
신중히/MAG,31.0,25.0,56.0,1.717162817567669
성장기반/NNG,16.0,11.0,27.0,2.014267234683483
정상화계획/NNG,16.0,7.0,23.0,3.1652770830740447
쌍둥이적자/NNG,24.0,16.0,40.0,2.0772130857673416
인포/NNG,15.0,10.0,25.0,2.0772130857673416
가수급/NNG,30.0,17.0,47.0,2.4437801009027553
요구불/NNG,22.0,13.0,35.0,2.343522455737514
대외/NNG;불확실성/NNG;확대/NNG,12.0,9.0,21.0,1.8464116317931925
충당금전입액/NNG,11.0,11.0,22.0,1.3848087238448947
예대/NNG,13.0,10.0,23.0,1.8002513409983627
벌이/VV,17.0,18.0,35.0,1.3078749058535113
단서/NNG,32.0,21.0,53.0,2.1101847220493632
바스켓/NNG,22.0,12.0,34.0,2.53881599371564
물가/NNG;상승/NNG;둔화/NNG,25.0,20.0,45.0,1.7310109048061177
욕구/NNG,53.0,51.0,104.0,1.4391149483094001
고채/NNG,93.0,80.0,173.0,1.6098401414696897
이자수익/NNG,125.0,130.0,255.0,1.3315468498508602
메디케이드/NNG,12.0,6.0,18.0,2.769617447689789
싸우/VV,58.0,7.0,65.0,11.474129426143412
국채/NNG;스프레드/NNG;축소/NNG,22.0,21.0,43.0,1.4507519964089373
발사/NNG,50.0,29.0,79.0,2.3876012480084388
실수/NNG,20.0,21.0,41.0,1.318865451280852
경제/NNG;성장률/NNG;둔화/NNG,22.0,22.0,44.0,1.3848087238448947
드신/VV,17.0,1.0,18.0,23.541748305363203
쌓이/VV,29.0,17.0,46.0,2.3623207642059967
개인연금/NNG,31.0,8.0,39.0,5.366133804898966
수요조사/NNG,15.0,10.0,25.0,2.0772130857673416
자치구/NNG,20.0,15.0,35.0,1.846411631793193
월보/NNG,37.0,26.0,63.0,1.970689337779273
신발/NNG,9.0,9.0,18.0,1.3848087238448945
악화/NNG;부정적/VAX,14.0,13.0,27.0,1.4913324718329632
상하이/NNG,89.0,72.0,161.0,1.711777450308272
기준선/NNG,42.0,39.0,81.0,1.4913324718329635
역성장/NNG,68.0,63.0,131.0,1.4947141781182989
금리/NNG;약세/NNG,16.0,14.0,30.0,1.5826385415370223
전망/NNG;확대/NNG,13.0,6.0,19.0,3.0004189016639384
감독청/NNG,15.0,7.0,22.0,2.967447265381917
개선/NNG;조짐/NNG,17.0,18.0,35.0,1.3078749058535113
정부채/NNG,15.0,10.0,25.0,2.0772130857673416
자본/NNG;확충/NNG,46.0,44.0,90.0,1.4477545749287535
무역협정/NNG,26.0,25.0,51.0,1.4402010727986903
징역/NNG,17.0,12.0,29.0,1.9618123587802672
연이/NNG,15.0,13.0,28.0,1.5978562198210322
운용자산/NNG,153.0,106.0,259.0,1.9988276863044232
인플레이션갭/NNG,105.0,102.0,207.0,1.4255383921932736
저축은행/NNG,198.0,210.0,408.0,1.3056767967680434
금리/NNG;스프레드/NNG;축소/NNG,11.0,9.0,20.0,1.6925439958104267
하비/NNG,17.0,2.0,19.0,11.770874152681602
출자/NNG,113.0,117.0,230.0,1.3374648358501973
압류/NNG,41.0,25.0,66.0,2.2710863071056266
상저하고/NNG,56.0,54.0,110.0,1.4360979358391497
중앙값/NNG,23.0,15.0,38.0,2.1233733765621716
설날/NNG,15.0,15.0,30.0,1.3848087238448945
서브프라임사태/NNG,21.0,19.0,40.0,1.5305780631969887
국제기구/NNG,33.0,32.0,65.0,1.4280839964650474
위탁/NNG,36.0,32.0,68.0,1.5579098143255063
전역/NNG,41.0,36.0,77.0,1.577143268823352
식량/NNG,14.0,8.0,22.0,2.4234152667285653
지분가치/NNG,14.0,10.0,24.0,1.938732213382852
리비전/NNG,19.0,8.0,27.0,3.288920719131624
성장/NNG;확대/NNG,14.0,11.0,25.0,1.7624838303480475
기운/NNG,15.0,12.0,27.0,1.7310109048061182
일으키/VV,40.0,41.0,81.0,1.351032901312092
관세율/NNG,37.0,19.0,56.0,2.696732778013742
축역/NNG,22.0,16.0,38.0,1.90411199528673
휴전/NNG,31.0,18.0,49.0,2.3849483577328736
결산/NNG,97.0,96.0,193.0,1.399233814718279
주거비/NNG,176.0,126.0,302.0,1.9343359952119163
량도/NNG,9.0,8.0,17.0,1.5579098143255063
긍정적/VAX;안정/NNG;상향/NNG,12.0,9.0,21.0,1.8464116317931925
우려/NNG;확산/NNG,27.0,19.0,46.0,1.967886081253271
주원/NNG,106.0,29.0,135.0,5.06171464577789
외환당국/NNG,62.0,66.0,128.0,1.3008809223997493
인플레이션/NNG;압력/NNG,40.0,34.0,74.0,1.62918673393517
좀비기업/NNG,53.0,3.0,56.0,24.464954121259805
소비/NNG;심리/NNG;개선/NNG,22.0,13.0,35.0,2.343522455737514
시야/NNG,21.0,12.0,33.0,2.4234152667285658
육상/NNG,44.0,42.0,86.0,1.4507519964089373
인상/NNG;인하/NNG;인상/NNG,10.0,7.0,17.0,1.9782981769212777
포지션/NNG,655.0,685.0,1340.0,1.3241601665962128
국산차/NNG,15.0,7.0,22.0,2.967447265381917
소매/NNG;판매/NNG;증가/NNG,16.0,12.0,28.0,1.846411631793193
경기선/NNG,11.0,9.0,20.0,1.6925439958104267
방편/NNG,14.0,4.0,18.0,4.846830533457131
세세/NNG,11.0,11.0,22.0,1.3848087238448947
소맥/NNG,23.0,21.0,44.0,1.5166952689729798
간소/NNG,28.0,27.0,55.0,1.4360979358391497
목차/NNG,12.0,9.0,21.0,1.8464116317931925
기울/VV,29.0,26.0,55.0,1.5445943458269977
유사시/NNG,48.0,43.0,91.0,1.545832994059417
주호/NNG,23.0,22.0,45.0,1.4477545749287535
반증/NNG,41.0,23.0,64.0,2.4685720729408986
표치/NNG,14.0,9.0,23.0,2.1541469037587246
지급능력/NNG,26.0,10.0,36.0,3.6005026819967254
디아/NNG,21.0,2.0,23.0,14.540491600371393
복원력/NNG,11.0,10.0,21.0,1.523289596229384
전문직/NNG,12.0,5.0,17.0,3.3235409372277465
벤처/NNG,39.0,39.0,78.0,1.3848087238448947
과중/NNG,50.0,39.0,89.0,1.7753957998011467
뛰어들/VV,17.0,17.0,34.0,1.3848087238448945
종사자수/NNG,29.0,3.0,32.0,13.386484330500648
안정/NNG;긍정적/VAX,29.0,27.0,56.0,1.487387147833405
해체/NNG,17.0,18.0,35.0,1.3078749058535113
넓힌/VV,11.0,7.0,18.0,2.176127994613406
역기/NNG,10.0,8.0,18.0,1.731010904806118
광의/NNG,43.0,45.0,88.0,1.3232616694517878
실지/MAG,12.0,6.0,18.0,2.769617447689789
인상기/NNG,98.0,83.0,181.0,1.6350753606843333
인상/NNG;금리/NNG;인상/NNG;금리/NNG;인상/NNG,16.0,10.0,26.0,2.215693958151831
중형주/NNG,26.0,20.0,46.0,1.8002513409983627
유가/NNG;하락/NNG,67.0,63.0,130.0,1.472733087263618
통화/NNG;하락/NNG,16.0,16.0,32.0,1.3848087238448945
지키/VV,39.0,38.0,77.0,1.4212510586829181
석수/NNG,29.0,16.0,45.0,2.5099658119688715
고수익/NNG,29.0,25.0,54.0,1.6063781196600777
소용돌이/NNG,15.0,3.0,18.0,6.924043619224473
투명/NNG,66.0,67.0,133.0,1.3641399369218363
국민당/NNG,15.0,8.0,23.0,2.596516357209177
미정/NNG,54.0,40.0,94.0,1.8694917771906074
무역협회/NNG,12.0,7.0,19.0,2.3739578123055334
장기물/NNG;순매수/NNG;강화/NNG,30.0,16.0,46.0,2.596516357209177
기대/VV,50.0,41.0,91.0,1.688791126640115
어긋나/VV,16.0,7.0,23.0,3.1652770830740447
퍼시픽/NNG,15.0,7.0,22.0,2.967447265381917
매수전략/NNG,763.0,240.0,1003.0,4.402537734556894
장려금/NNG,10.0,9.0,19.0,1.5386763598276605
기온/NNG,19.0,7.0,26.0,3.7587665361504277
성장/NNG;경로/NNG;불확실성/NNG;높/VA,16.0,8.0,24.0,2.769617447689789
새삼/MAG,18.0,19.0,37.0,1.3119240541688475
담당/NNG,245.0,254.0,499.0,1.335740698196847
비이/NNG,11.0,9.0,20.0,1.6925439958104267
데이/NNG,17.0,11.0,28.0,2.1401589368512006
대량/NNG,67.0,68.0,135.0,1.364443889670705
디레버리지/NNG,18.0,19.0,37.0,1.3119240541688475
크로스/NNG,14.0,4.0,18.0,4.846830533457131
메타버스/NNG,19.0,8.0,27.0,3.288920719131624
연출/NNG,49.0,48.0,97.0,1.413658905591663
잣대/NNG,13.0,7.0,20.0,2.571787629997661
시퀘스터/NNG,112.0,8.0,120.0,19.387322133828523
구정/NNG,17.0,11.0,28.0,2.1401589368512006
스스로/NNG,37.0,33.0,70.0,1.5526643267351847
杞憂/NNG,14.0,4.0,18.0,4.846830533457131
예금자/NNG,29.0,22.0,51.0,1.8254296814319066
미/NNG;금리/NNG;하락/NNG,44.0,21.0,65.0,2.9015039928178745
후발주자/NNG,11.0,8.0,19.0,1.90411199528673
고용시장/NNG;둔화/NNG,11.0,8.0,19.0,1.90411199528673
유동성/NNG;악화/NNG,11.0,10.0,21.0,1.523289596229384
신용등급/NNG;상승/NNG,21.0,13.0,34.0,2.236998707749445
추적/NNG,29.0,17.0,46.0,2.3623207642059967
적립금/NNG,53.0,44.0,97.0,1.6680650537222594
의뢰/NNG,15.0,13.0,28.0,1.5978562198210322
환율보고서/NNG,29.0,21.0,50.0,1.9123549043572354
채권분석/NNG,221.0,225.0,446.0,1.360189902087652
금리/NNG;하락/NNG;압력/NNG,24.0,21.0,45.0,1.582638541537022
국방/NNG,44.0,38.0,82.0,1.603462732873036
고용/NNG;지표/NNG;부진/NNG,27.0,16.0,43.0,2.336864721488259
위안/NNG,1064.0,1079.0,2143.0,1.3655574440880145
발행조건/NNG,14.0,12.0,26.0,1.6156101778190435
총평/NNG,15.0,14.0,29.0,1.4837236326909584
순매도세/NNG,19.0,19.0,38.0,1.3848087238448945
비동조화/NNG,20.0,2.0,22.0,13.848087238448944
차갑/VA,10.0,8.0,18.0,1.731010904806118
공식화/NNG,11.0,9.0,20.0,1.6925439958104267
이율/NNG,132.0,91.0,223.0,2.0087335334892975
현금배당/NNG,13.0,12.0,25.0,1.5002094508319692
의사록/NNG,392.0,416.0,808.0,1.3049159128538428
rbc비율/NNG,40.0,36.0,76.0,1.5386763598276605
사칭/NNG,21.0,7.0,28.0,4.154426171534683
미분양/NNG,101.0,89.0,190.0,1.5715245068352173
가맹점/NNG,42.0,40.0,82.0,1.4540491600371392
초단/NNG,21.0,19.0,40.0,1.5305780631969887
설득력/NNG,23.0,21.0,44.0,1.5166952689729798
이표/NNG,215.0,90.0,305.0,3.30815417362947
총채/NNG,38.0,31.0,69.0,1.6975074679389026
여력/NNG;확보/NNG,17.0,11.0,28.0,2.1401589368512006
편승/NNG,25.0,16.0,41.0,2.1637636310076473
불안/NNG;확산/NNG,23.0,19.0,42.0,1.6763474025490828
실적치/NNG,13.0,11.0,24.0,1.63659212818033
그리스사태/NNG,23.0,15.0,38.0,2.1233733765621716
대립/NNG,72.0,75.0,147.0,1.3294163748910985
수출/NNG;긍정적/VAX,11.0,10.0,21.0,1.523289596229384
박진/NNG,175.0,71.0,246.0,3.4132609390543176
고소득층/NNG,17.0,13.0,30.0,1.8109037157971697
기대/NNG;강화/NNG,19.0,20.0,39.0,1.3155682876526495
자본비율/NNG,222.0,195.0,417.0,1.5765514702234185
